timestamp,equipment_id,operation_mode,location,terrain_type,load_weight_tonnes,fuel_consumption_liters,distance_traveled_km,maintenance_flag,downtime_hours,temperature_celsius,humidity_percent,sensor_failure
7/6/2023 12:00,EQ-98,automatic,RioTinto_Canada_Copper,sandy,36.63,112.53,17.85,1,0,25.71,52.06,1
7/6/2023 13:00,EQ-41,automatic,RioTinto_Canada_Copper,mixed,51.33,79.08,28.26,1,0,25.24,56.3,1
7/6/2023 14:00,EQ-93,automatic,RioTinto_Canada_Copper,mixed,49.6,95.07,18.79,1,0,31.77,44.26,1
7/6/2023 15:00,EQ-68,automatic,RioTinto_Canada_Copper,rocky,39.36,95.93,17.86,1,0,24.64,48.42,1
7/6/2023 16:00,EQ-69,automatic,RioTinto_Canada_Copper,sandy,52.64,90.56,13.87,1,0,21.53,37.29,1
7/6/2023 17:00,EQ-11,manual,RioTinto_Canada_Copper,clay,38.31,93.06,14.97,1,0,17.63,40.63,1
7/6/2023 18:00,EQ-56,automatic,RioTinto_Canada_Copper,sandy,53.82,116.59,8.98,1,0,22.83,40.71,1
7/6/2023 19:00,EQ-51,manual,RioTinto_Canada_Copper,clay,71.74,98.83,15.42,1,0,21.27,50.18,1
7/6/2023 20:00,EQ-21,automatic,RioTinto_Canada_Copper,rocky,47.96,105.99,23.13,1,0,26.46,48.57,1
7/6/2023 21:00,EQ-99,manual,RioTinto_Canada_Copper,sandy,49.05,66.22,17.13,1,0,28.24,60.94,1
7/6/2023 22:00,EQ-76,automatic,RioTinto_Canada_Copper,rocky,64.17,65.03,26.15,1,0,19.22,40.93,1
7/6/2023 23:00,EQ-26,automatic,RioTinto_Canada_Copper,mixed,62.59,81.12,17.65,1,0,29.02,43.6,1
7/7/2023 0:00,EQ-19,automatic,RioTinto_Canada_Copper,sandy,43.82,132.79,16.4,1,0,12.34,43.36,1
7/7/2023 1:00,EQ-60,automatic,RioTinto_Canada_Copper,clay,56.88,140.17,14.31,1,0,31.34,77.63,1
7/7/2023 2:00,EQ-71,automatic,RioTinto_Canada_Copper,mixed,20.47,119.66,24.86,1,0,20.58,59.43,1
7/7/2023 3:00,EQ-47,automatic,RioTinto_Canada_Copper,clay,39.96,92.11,12.68,1,2.16,30.32,41.04,1
7/7/2023 4:00,EQ-71,automatic,RioTinto_Canada_Copper,mixed,60.7,108.53,11.36,1,0,21.4,40.45,1
7/7/2023 5:00,EQ-26,automatic,RioTinto_Canada_Copper,clay,44.9,125.24,10.59,1,0,26.04,37.03,1
7/7/2023 6:00,EQ-40,automatic,RioTinto_Canada_Copper,clay,48,137.09,26.31,1,0,22.29,56.22,1
7/7/2023 7:00,EQ-5,manual,RioTinto_Canada_Copper,rocky,40.76,77,15.74,1,0,28.35,67.43,1
7/7/2023 8:00,EQ-21,automatic,RioTinto_Canada_Copper,mixed,39.15,104.08,15.42,1,0,20.07,54.25,1
7/7/2023 9:00,EQ-78,automatic,RioTinto_Canada_Copper,rocky,25.04,93.55,17.6,1,0,17.47,47.88,1
7/7/2023 10:00,EQ-4,automatic,RioTinto_Canada_Copper,rocky,46.37,111.72,13.74,1,0,27.9,40.26,1
7/7/2023 11:00,EQ-23,automatic,RioTinto_Canada_Copper,rocky,54.66,101.05,11.18,1,0,22.24,60.78,1
7/7/2023 12:00,EQ-84,automatic,RioTinto_Canada_Copper,rocky,52.47,79.99,10.94,1,0,33.47,45.87,1
7/7/2023 13:00,EQ-15,manual,RioTinto_Canada_Copper,clay,41.68,107.9,10.77,1,0,27.39,58.01,1
7/7/2023 14:00,EQ-93,automatic,RioTinto_Canada_Copper,rocky,35.71,86.07,4.99,1,0,30.75,66.78,1
7/7/2023 15:00,EQ-8,automatic,RioTinto_Canada_Copper,rocky,46.26,99.29,15.29,1,0,31.15,39.81,1
7/7/2023 16:00,EQ-41,automatic,RioTinto_Canada_Copper,rocky,36.71,100.25,7.21,1,0,22.73,63.33,1
7/7/2023 17:00,EQ-19,automatic,RioTinto_Canada_Copper,clay,42.32,133.74,17.75,1,0,24.99,51.5,1
7/7/2023 18:00,EQ-46,manual,RioTinto_Canada_Copper,mixed,51.29,106.41,19.18,1,0,26.62,53.46,1
7/7/2023 19:00,EQ-28,manual,RioTinto_Canada_Copper,clay,41.28,98.22,11.99,1,0,21.07,59.62,1
7/7/2023 20:00,EQ-91,automatic,RioTinto_Canada_Copper,clay,62.86,114.49,16.68,1,0,21.93,30.37,1
7/7/2023 21:00,EQ-68,automatic,RioTinto_Canada_Copper,clay,39.54,82.32,18.63,1,0,25.2,56.79,1
7/7/2023 22:00,EQ-15,automatic,RioTinto_Canada_Copper,mixed,43.95,102.02,22.52,1,0,30.97,52.23,1
7/7/2023 23:00,EQ-99,automatic,RioTinto_Canada_Copper,rocky,58.5,112.69,13.05,1,0,25.3,58.4,1
7/8/2023 0:00,EQ-37,automatic,RioTinto_Canada_Copper,rocky,56.9,111.78,7.94,1,0,26.65,51.98,1
7/8/2023 1:00,EQ-1,manual,RioTinto_Canada_Copper,mixed,55.17,89.41,10.47,1,0,28.27,44.92,1
7/8/2023 2:00,EQ-67,automatic,RioTinto_Canada_Copper,mixed,43.62,107.28,6.69,1,0,30.83,45.46,1
7/8/2023 3:00,EQ-24,automatic,RioTinto_Canada_Copper,sandy,55.84,113.61,17.38,1,0,28.52,46.36,1
7/8/2023 4:00,EQ-27,automatic,RioTinto_Canada_Copper,rocky,57.92,81.9,-1.11,1,0,23.69,56.05,1
7/8/2023 5:00,EQ-40,manual,RioTinto_Canada_Copper,clay,54.42,87.92,9.99,1,0,23.46,65.83,1
7/8/2023 6:00,EQ-63,automatic,RioTinto_Canada_Copper,clay,49.68,93.55,15.06,1,0,10.49,34.49,1
7/8/2023 7:00,EQ-61,manual,RioTinto_Canada_Copper,rocky,55.77,146.59,9.61,1,0,20.78,40.29,1
7/8/2023 8:00,EQ-36,automatic,RioTinto_Canada_Copper,mixed,49.24,85.04,10.7,1,0,27.79,44.22,1
7/8/2023 9:00,EQ-98,automatic,RioTinto_Canada_Copper,sandy,54.04,106.5,19.15,1,0,20.06,30.06,1
7/8/2023 10:00,EQ-93,manual,RioTinto_Canada_Copper,clay,50.75,92.94,9.4,1,0,20.6,38.31,1
7/8/2023 11:00,EQ-24,manual,RioTinto_Canada_Copper,sandy,34.89,81.25,12.71,1,0,29.63,43.29,1
7/8/2023 12:00,EQ-24,automatic,RioTinto_Canada_Copper,clay,44.16,113.96,19.64,1,0,19.46,51.74,1
7/8/2023 13:00,EQ-4,automatic,RioTinto_Canada_Copper,clay,70.8,71.78,13.14,1,0,20.73,52.77,1
7/8/2023 14:00,EQ-67,manual,RioTinto_Canada_Copper,rocky,30.63,128.87,27.02,1,0,20.78,41.8,1
7/8/2023 15:00,EQ-34,automatic,RioTinto_Canada_Copper,clay,65.52,79.21,20.48,1,0,18.09,70.2,1
7/8/2023 16:00,EQ-57,automatic,RioTinto_Canada_Copper,sandy,56.26,86.69,20.74,1,0,21.24,45.46,1
7/8/2023 17:00,EQ-49,manual,RioTinto_Canada_Copper,sandy,50.34,111.44,8.06,1,0,10.99,54.08,1
7/8/2023 18:00,EQ-87,automatic,RioTinto_Canada_Copper,rocky,33.2,115.05,14.51,1,0,36.91,51.67,1
7/8/2023 19:00,EQ-53,automatic,RioTinto_Canada_Copper,clay,49.99,104.67,13.58,1,0,23.47,54.37,1
7/8/2023 20:00,EQ-23,automatic,RioTinto_Canada_Copper,sandy,42.54,89.34,12.96,1,0,25.24,59.87,1
7/8/2023 21:00,EQ-69,automatic,RioTinto_Canada_Copper,mixed,61.89,68.13,12.32,1,0,14.21,49.13,1
7/8/2023 22:00,EQ-95,automatic,RioTinto_Canada_Copper,rocky,43.33,98.2,14.33,1,2.92,20.37,58.55,1
7/8/2023 23:00,EQ-53,automatic,RioTinto_Canada_Copper,mixed,47.24,83,2.99,1,0,25.07,57.62,1
7/9/2023 0:00,EQ-62,automatic,RioTinto_Canada_Copper,sandy,52.46,148.24,10.37,1,0,17.95,56.25,1
7/9/2023 1:00,EQ-41,automatic,RioTinto_Canada_Copper,mixed,43.55,102.66,23.41,1,0,29.11,52.23,1
7/9/2023 2:00,EQ-57,automatic,RioTinto_Canada_Copper,rocky,59.59,74.22,12.32,1,0,25.68,38.9,1
7/9/2023 3:00,EQ-60,automatic,RioTinto_Canada_Copper,mixed,47.04,93.36,11.73,1,0,22.91,41.02,1
7/9/2023 4:00,EQ-54,manual,RioTinto_Canada_Copper,sandy,31.19,115.16,14.67,1,0,24.61,32.27,1
7/9/2023 5:00,EQ-70,automatic,RioTinto_Canada_Copper,mixed,51.51,123.25,15.16,1,0,21.97,60.45,1
7/9/2023 6:00,EQ-57,manual,RioTinto_Canada_Copper,mixed,58.07,93.81,3.74,1,0,14.99,50.54,1
7/9/2023 7:00,EQ-10,automatic,RioTinto_Canada_Copper,mixed,64.38,97.63,15.7,1,0,25.83,61.03,1
7/9/2023 8:00,EQ-40,manual,RioTinto_Canada_Copper,clay,55.53,111.3,17.74,1,0,17.96,37.23,1
7/9/2023 9:00,EQ-7,automatic,RioTinto_Canada_Copper,sandy,61.53,81.29,17.94,1,0,24.82,50.19,1
7/9/2023 10:00,EQ-38,automatic,RioTinto_Canada_Copper,mixed,54.91,106.95,10.31,1,0,30.21,43.69,1
7/9/2023 11:00,EQ-85,manual,RioTinto_Canada_Copper,sandy,40.41,105.71,22.71,1,0,24.13,41.27,1
7/9/2023 12:00,EQ-61,manual,RioTinto_Canada_Copper,mixed,42.19,110.67,22.14,1,0,25.46,41.42,1
7/9/2023 13:00,EQ-84,automatic,RioTinto_Canada_Copper,rocky,27.01,99.22,21.7,1,0,19.41,77.98,1
7/9/2023 14:00,EQ-3,manual,RioTinto_Canada_Copper,rocky,47.83,68.71,18.94,1,0,17.44,58.49,1
7/9/2023 15:00,EQ-51,automatic,RioTinto_Canada_Copper,rocky,56.53,104.56,13.26,1,0,29.88,43.79,1
7/9/2023 16:00,EQ-86,manual,RioTinto_Canada_Copper,mixed,34.22,82.48,15.02,1,0,29.25,38.74,1
7/9/2023 17:00,EQ-47,automatic,RioTinto_Canada_Copper,sandy,62.94,134.52,22.12,1,0,31.12,44.49,1
7/9/2023 18:00,EQ-68,automatic,RioTinto_Canada_Copper,rocky,48.97,135.09,3.59,1,0,35.79,66.55,1
7/9/2023 19:00,EQ-92,automatic,RioTinto_Canada_Copper,clay,41.04,77.1,11.35,1,0,22.23,43.05,1
7/9/2023 20:00,EQ-76,automatic,RioTinto_Canada_Copper,rocky,34.17,82.9,17.3,1,0,26.66,38.16,1
7/9/2023 21:00,EQ-38,manual,RioTinto_Canada_Copper,rocky,66.61,53.84,13.86,1,0,30.62,38.49,1
7/9/2023 22:00,EQ-36,automatic,RioTinto_Canada_Copper,clay,61.82,114.71,13,1,0,34.83,60.34,1
7/9/2023 23:00,EQ-41,automatic,RioTinto_Canada_Copper,rocky,45.97,88.54,23.13,1,0,30.57,40.25,1
7/10/2023 0:00,EQ-69,automatic,RioTinto_Canada_Copper,mixed,59.29,105.41,19.18,1,0,20.38,62.94,1
7/10/2023 1:00,EQ-13,automatic,RioTinto_Canada_Copper,mixed,47.9,89.22,19.81,1,10.34,33.37,51.51,1
7/10/2023 2:00,EQ-87,automatic,RioTinto_Canada_Copper,rocky,43.96,67.96,11.14,1,0,29.37,58.68,1
7/10/2023 3:00,EQ-58,automatic,RioTinto_Canada_Copper,sandy,43.47,104.21,12.23,1,0,26.38,63.76,1
7/10/2023 4:00,EQ-50,manual,RioTinto_Canada_Copper,sandy,47.68,125.78,17,1,0,22.55,43.75,1
7/10/2023 5:00,EQ-30,automatic,RioTinto_Canada_Copper,rocky,46.01,99.44,17.16,1,0,32.79,57.65,1
7/10/2023 6:00,EQ-62,automatic,RioTinto_Canada_Copper,clay,50.61,79.46,24.25,1,0,38.99,49.67,1
7/10/2023 7:00,EQ-25,manual,RioTinto_Canada_Copper,mixed,66.08,97.04,16.86,1,0,24.21,53.07,1
7/10/2023 8:00,EQ-27,automatic,RioTinto_Canada_Copper,mixed,72.78,110.27,23.29,1,0,25.88,73.88,1
7/10/2023 9:00,EQ-51,manual,RioTinto_Canada_Copper,mixed,37.97,95.96,18.25,1,0,27.61,49.53,1
7/10/2023 10:00,EQ-78,manual,RioTinto_Canada_Copper,rocky,54.59,78.03,13.85,1,0,19.68,59.71,1
7/10/2023 11:00,EQ-57,automatic,RioTinto_Canada_Copper,mixed,52.1,140.4,11.11,1,0,25.12,68,1
7/10/2023 12:00,EQ-47,automatic,RioTinto_Canada_Copper,rocky,55.3,69.75,19.02,1,0,28.19,44.13,1
7/10/2023 13:00,EQ-100,automatic,RioTinto_Canada_Copper,rocky,45.5,145.49,13.16,1,0,34.72,41.14,1
7/10/2023 14:00,EQ-39,automatic,RioTinto_Canada_Copper,sandy,55.44,98.14,14.43,1,0,24.12,48.46,1
7/10/2023 15:00,EQ-16,manual,RioTinto_Canada_Copper,clay,36.2,117.94,10.87,1,0,27.44,40.57,1
7/10/2023 16:00,EQ-22,automatic,RioTinto_Canada_Copper,clay,83.82,104.3,15.02,1,0,21.7,45.45,1
7/10/2023 17:00,EQ-85,automatic,RioTinto_Canada_Copper,clay,52.91,82.45,17.97,1,0,29.48,45.59,1
7/10/2023 18:00,EQ-54,automatic,RioTinto_Canada_Copper,mixed,57.3,126.58,12.98,1,0,24.34,48.07,1
7/10/2023 19:00,EQ-21,automatic,RioTinto_Canada_Copper,sandy,38.82,112.32,11.44,1,0,29.7,40.33,1
7/10/2023 20:00,EQ-72,automatic,RioTinto_Canada_Copper,sandy,43.05,98.09,15.33,1,0,21.53,52.54,1
7/10/2023 21:00,EQ-16,manual,RioTinto_Canada_Copper,rocky,35.31,114.55,17.34,1,0,17.15,45.49,1
7/10/2023 22:00,EQ-59,automatic,RioTinto_Canada_Copper,sandy,64.56,97.25,14.95,1,3.95,21.11,47.02,1
7/10/2023 23:00,EQ-31,automatic,RioTinto_Canada_Copper,rocky,38.9,55.98,24.46,1,0,32.71,56.39,1
7/11/2023 0:00,EQ-42,automatic,RioTinto_Canada_Copper,sandy,48.11,65.79,15.5,1,0,24.18,53.02,1
7/11/2023 1:00,EQ-74,manual,RioTinto_Canada_Copper,rocky,48.56,99.56,17.58,1,0,24.45,61.51,1
7/11/2023 2:00,EQ-32,automatic,RioTinto_Canada_Copper,mixed,54.73,93.65,19.42,1,0,26.5,62.52,1
7/11/2023 3:00,EQ-59,manual,RioTinto_Canada_Copper,sandy,37.08,98.21,16.98,1,0,25.39,46.23,1
7/11/2023 4:00,EQ-34,automatic,RioTinto_Canada_Copper,clay,58.6,93.2,10.16,1,0,27.51,51.53,1
7/11/2023 5:00,EQ-9,manual,RioTinto_Canada_Copper,rocky,62.45,77.57,10.87,1,0,25.76,53.42,1
7/11/2023 6:00,EQ-81,automatic,RioTinto_Canada_Copper,sandy,43.4,72.35,9.48,1,0,40.97,44.08,1
7/11/2023 7:00,EQ-11,automatic,RioTinto_Canada_Copper,sandy,49.63,83.08,8.4,1,0,31.78,40.52,1
7/11/2023 8:00,EQ-96,automatic,RioTinto_Canada_Copper,rocky,56.27,115.09,16.37,1,0,29.61,57.65,1
7/11/2023 9:00,EQ-10,automatic,RioTinto_Canada_Copper,sandy,52.56,83.66,21.2,1,0,29.09,61.57,1
7/11/2023 10:00,EQ-86,automatic,RioTinto_Canada_Copper,clay,40,120.84,18.59,1,0,27.14,41.91,1
7/11/2023 11:00,EQ-17,automatic,RioTinto_Canada_Copper,rocky,57.01,79.27,18.52,1,0.06,23.49,52.46,1
7/11/2023 12:00,EQ-68,automatic,RioTinto_Canada_Copper,rocky,65.13,123.7,9.87,1,0,28.52,43.64,1
7/11/2023 13:00,EQ-48,automatic,RioTinto_Canada_Copper,rocky,65.1,89.69,17.47,1,0,18.64,44.32,1
7/11/2023 14:00,EQ-52,manual,RioTinto_Canada_Copper,rocky,55.75,93.84,17.65,1,0,19.15,46.24,1
7/11/2023 15:00,EQ-25,automatic,RioTinto_Canada_Copper,rocky,57.66,94.01,23.38,1,0,23.35,57.52,1
7/11/2023 16:00,EQ-21,manual,RioTinto_Canada_Copper,clay,46.11,111.64,16.69,1,0,26.94,54.46,1
7/11/2023 17:00,EQ-65,automatic,RioTinto_Canada_Copper,rocky,40.83,105.04,23.69,1,0,21.39,59.1,1
7/11/2023 18:00,EQ-63,automatic,RioTinto_Canada_Copper,clay,49.31,102.78,15.62,1,0,27.55,50.87,1
7/11/2023 19:00,EQ-89,automatic,RioTinto_Canada_Copper,clay,72.64,98.38,17.24,1,0,18.04,36.25,1
7/11/2023 20:00,EQ-51,automatic,RioTinto_Canada_Copper,clay,44.69,88.61,20.82,1,0,23.62,62.54,1
7/11/2023 21:00,EQ-36,manual,RioTinto_Canada_Copper,rocky,54.34,121.94,16.25,1,0.01,17.19,59.06,1
7/11/2023 22:00,EQ-81,automatic,RioTinto_Canada_Copper,clay,53.78,101.72,7.43,1,8.77,25.98,27.98,1
7/11/2023 23:00,EQ-88,manual,RioTinto_Canada_Copper,rocky,46.26,111.48,10.04,1,0,33.41,47.26,1
7/12/2023 0:00,EQ-66,manual,RioTinto_Canada_Copper,clay,64.84,104,28.32,1,0,25.38,48.91,1
7/12/2023 1:00,EQ-15,automatic,RioTinto_Canada_Copper,rocky,65.89,91.57,15.5,1,0,30.41,55.94,1
7/12/2023 2:00,EQ-96,manual,RioTinto_Canada_Copper,sandy,76.67,147.91,18.47,1,0,30.2,58.75,1
7/12/2023 3:00,EQ-39,automatic,RioTinto_Canada_Copper,sandy,42.02,124.6,9.67,1,0,23.84,54.99,1
7/12/2023 4:00,EQ-70,manual,RioTinto_Canada_Copper,clay,54.07,89.2,16.7,1,0,28.24,49.34,1
7/12/2023 5:00,EQ-1,manual,RioTinto_Canada_Copper,mixed,50.89,141.05,21.65,1,0,18.64,37.2,1
7/12/2023 6:00,EQ-23,automatic,RioTinto_Canada_Copper,mixed,43.14,118.55,5.66,1,0,24.02,71.2,1
7/12/2023 7:00,EQ-39,manual,RioTinto_Canada_Copper,sandy,43.34,78.14,16.04,1,0,25.18,65.77,1
7/12/2023 8:00,EQ-57,automatic,RioTinto_Canada_Copper,clay,51.67,117.64,16,1,0,20.41,61.19,1
7/12/2023 9:00,EQ-81,automatic,RioTinto_Canada_Copper,clay,45.33,108.32,16.62,1,0,25.59,65.22,1
7/12/2023 10:00,EQ-34,automatic,RioTinto_Canada_Copper,clay,40.2,103.31,25.58,1,0,21.57,40,1
7/12/2023 11:00,EQ-41,automatic,RioTinto_Canada_Copper,mixed,51.24,120.29,13.69,1,0,29.76,57.23,1
7/12/2023 12:00,EQ-93,automatic,RioTinto_Canada_Copper,sandy,38.94,106.82,12.64,1,0,18.8,58.11,1
7/12/2023 13:00,EQ-73,manual,RioTinto_Canada_Copper,clay,45.34,59.8,14.13,1,0,21.1,31.3,1
7/12/2023 14:00,EQ-13,automatic,RioTinto_Canada_Copper,sandy,53.62,72.93,26.84,1,0,25,55.14,1
7/12/2023 15:00,EQ-70,automatic,RioTinto_Canada_Copper,sandy,48.65,82.89,15.79,1,0,19.91,42.2,1
7/12/2023 16:00,EQ-6,automatic,RioTinto_Canada_Copper,rocky,47.43,139.91,17.89,1,0,33.58,55.11,1
7/12/2023 17:00,EQ-84,automatic,RioTinto_Canada_Copper,mixed,68.09,113.03,3.53,1,7.87,13.62,58.09,1
7/12/2023 18:00,EQ-52,manual,RioTinto_Canada_Copper,sandy,64.03,110.82,15.56,1,0,21.29,50.03,1
7/12/2023 19:00,EQ-3,manual,RioTinto_Canada_Copper,rocky,50.82,102.16,14.14,1,0,26.13,60.16,1
7/12/2023 20:00,EQ-81,manual,RioTinto_Canada_Copper,mixed,39.86,81.57,15.46,1,0,33.56,60.26,1
7/12/2023 21:00,EQ-63,automatic,RioTinto_Canada_Copper,clay,58.11,70.93,13.39,1,0,17,40.27,1
7/12/2023 22:00,EQ-49,automatic,RioTinto_Canada_Copper,clay,75.26,119.92,8.54,1,0,19.94,32.71,1
7/12/2023 23:00,EQ-76,manual,RioTinto_Canada_Copper,rocky,63.65,133.27,13.64,1,0,22.1,36.97,1
7/13/2023 0:00,EQ-47,manual,RioTinto_Canada_Copper,clay,37,113.55,22.54,1,0,32.64,69.11,1
7/13/2023 1:00,EQ-55,automatic,RioTinto_Canada_Copper,rocky,48.02,90.18,15.62,1,0,28.72,38.66,1
7/13/2023 2:00,EQ-64,automatic,RioTinto_Canada_Copper,rocky,42.67,91.82,6.02,1,0,20.99,47.17,1
7/13/2023 3:00,EQ-65,manual,RioTinto_Canada_Copper,clay,40.74,113.86,9.13,1,0,30.77,50.94,1
7/13/2023 4:00,EQ-81,manual,RioTinto_Canada_Copper,mixed,61.35,97.67,16.4,1,0,26.54,39.91,1
7/13/2023 5:00,EQ-67,automatic,RioTinto_Canada_Copper,rocky,61.14,96.85,9.69,1,0,25.65,47.48,1
7/13/2023 6:00,EQ-90,manual,RioTinto_Canada_Copper,mixed,67.75,89.23,16.17,1,0,27.05,29.11,1
7/13/2023 7:00,EQ-15,automatic,RioTinto_Canada_Copper,mixed,56.78,86.73,21.25,1,0,20.39,61.64,1
7/13/2023 8:00,EQ-100,automatic,RioTinto_Canada_Copper,rocky,49.55,97.59,17.36,1,0,26.71,56.37,1
7/13/2023 9:00,EQ-32,automatic,RioTinto_Canada_Copper,mixed,51.88,68.33,10.09,1,0,23.58,64.96,1
7/13/2023 10:00,EQ-96,automatic,RioTinto_Canada_Copper,rocky,40.94,112.39,15.85,1,0,38.77,46.31,1
7/13/2023 11:00,EQ-68,automatic,RioTinto_Canada_Copper,clay,63.7,62.66,18.71,1,0,33.23,46.62,1
7/13/2023 12:00,EQ-18,automatic,RioTinto_Canada_Copper,clay,42.59,121.31,11.37,1,0,24.03,52.68,1
7/13/2023 13:00,EQ-83,automatic,RioTinto_Canada_Copper,clay,45.91,89.45,9.6,1,0,27.14,45.58,1
7/13/2023 14:00,EQ-43,manual,RioTinto_Canada_Copper,clay,46.96,97.62,14.55,1,0,19.91,43.19,1
7/13/2023 15:00,EQ-35,manual,RioTinto_Canada_Copper,clay,19.29,111.16,22.75,1,0,26.7,30.86,1
7/13/2023 16:00,EQ-78,automatic,RioTinto_Canada_Copper,mixed,58.68,94.24,10.08,1,0,19.21,68.68,1
7/13/2023 17:00,EQ-58,automatic,RioTinto_Canada_Copper,mixed,40.52,85.23,12.82,1,0,22.41,41.52,1
7/13/2023 18:00,EQ-33,manual,RioTinto_Canada_Copper,mixed,56.89,105.73,9.05,1,0,27.96,48.66,1
7/13/2023 19:00,EQ-14,automatic,RioTinto_Canada_Copper,sandy,45.51,143.97,11.23,1,0,19.52,45.82,1
7/13/2023 20:00,EQ-34,manual,RioTinto_Canada_Copper,sandy,45.43,115.76,14.35,1,0,20.07,48.52,1
7/13/2023 21:00,EQ-61,manual,RioTinto_Canada_Copper,rocky,38.89,84.84,14.26,1,0,20.77,42.11,1
7/13/2023 22:00,EQ-4,automatic,RioTinto_Canada_Copper,sandy,63.88,92.96,1.24,1,0,24.41,46.39,1
7/13/2023 23:00,EQ-88,manual,RioTinto_Canada_Copper,clay,66.11,90.45,13.85,1,0,31.91,68.93,1
7/14/2023 0:00,EQ-59,manual,RioTinto_Canada_Copper,clay,60,79.37,23.82,1,0,30.86,57.36,1
7/14/2023 1:00,EQ-29,automatic,RioTinto_Canada_Copper,clay,52.65,112,15.71,1,0,22.77,37.57,1
7/14/2023 2:00,EQ-83,automatic,RioTinto_Canada_Copper,rocky,51.36,93.48,13.78,1,0,31.79,44.99,1
7/14/2023 3:00,EQ-6,automatic,RioTinto_Canada_Copper,rocky,60.87,106.36,12.16,1,0,24.76,37.7,1
7/14/2023 4:00,EQ-97,automatic,RioTinto_Canada_Copper,rocky,48.74,47.7,10.38,1,0,25.8,34.92,1
7/14/2023 5:00,EQ-49,automatic,RioTinto_Canada_Copper,rocky,63.18,113.8,15.53,1,0,24.68,59.58,1
7/14/2023 6:00,EQ-40,automatic,RioTinto_Canada_Copper,mixed,40.37,88.16,17.26,1,0,28.46,48.1,1
7/14/2023 7:00,EQ-83,automatic,RioTinto_Canada_Copper,rocky,59.82,79.89,23.69,1,0,20.63,63.24,1
7/14/2023 8:00,EQ-65,manual,RioTinto_Canada_Copper,rocky,62.85,73.25,11.29,1,1.11,22.6,41.16,1
7/14/2023 9:00,EQ-69,automatic,RioTinto_Canada_Copper,sandy,39.02,81.6,21.48,1,0,30.58,61.1,1
7/14/2023 10:00,EQ-27,automatic,RioTinto_Canada_Copper,mixed,41.61,91.44,21.29,1,0,22.86,50.24,1
7/14/2023 11:00,EQ-80,automatic,RioTinto_Canada_Copper,clay,49.56,117.77,12.98,1,0,21.66,49.58,1
7/14/2023 12:00,EQ-6,automatic,RioTinto_Canada_Copper,sandy,54.23,91.13,11.35,1,0,17.41,60.07,1
7/14/2023 13:00,EQ-13,automatic,RioTinto_Canada_Copper,rocky,43.82,119.65,7.82,1,0,27.62,52.8,1
7/14/2023 14:00,EQ-64,automatic,RioTinto_Canada_Copper,clay,50.92,105.84,15.16,1,0,19.6,52.47,1
7/14/2023 15:00,EQ-62,automatic,RioTinto_Canada_Copper,clay,29.34,136.39,13.56,1,0,33.08,56.69,1
7/14/2023 16:00,EQ-99,manual,RioTinto_Canada_Copper,clay,57.65,89.98,20.36,1,0,27.75,25.71,1
7/14/2023 17:00,EQ-19,manual,RioTinto_Canada_Copper,sandy,58.12,108.27,16.76,1,0,18.32,56.15,1
7/14/2023 18:00,EQ-76,automatic,RioTinto_Canada_Copper,mixed,65.21,124.98,5.09,1,0,25.97,44.66,1
7/14/2023 19:00,EQ-80,automatic,RioTinto_Canada_Copper,mixed,55.74,112.61,14.68,1,0,21.7,38.61,1
7/14/2023 20:00,EQ-43,automatic,RioTinto_Canada_Copper,clay,46.3,96.59,16.53,1,0,28.39,44.11,1
7/14/2023 21:00,EQ-74,manual,RioTinto_Canada_Copper,rocky,39.86,90.25,13.85,1,0,23.55,42.25,1
7/14/2023 22:00,EQ-89,automatic,RioTinto_Canada_Copper,mixed,41.87,61.13,19.45,1,0,36.36,65.72,1
7/14/2023 23:00,EQ-20,manual,RioTinto_Canada_Copper,mixed,49.11,95.21,12.18,1,2.72,36.14,41.42,1
7/15/2023 0:00,EQ-95,automatic,RioTinto_Canada_Copper,rocky,41.53,81.55,20.19,1,0,22.36,55.27,1
7/15/2023 1:00,EQ-68,automatic,RioTinto_Canada_Copper,sandy,42.32,89.17,12.23,1,0,24.28,55.67,1
7/15/2023 2:00,EQ-44,automatic,RioTinto_Canada_Copper,sandy,49.62,101.03,13.35,1,0,28.98,45.89,1
7/15/2023 3:00,EQ-23,manual,RioTinto_Canada_Copper,rocky,33.88,68.78,24.74,1,0,22.12,43.35,1
7/15/2023 4:00,EQ-2,manual,RioTinto_Canada_Copper,sandy,40.09,80.14,8.41,1,0,22.19,49.68,1
7/15/2023 5:00,EQ-22,automatic,RioTinto_Canada_Copper,clay,52.18,107.75,15.47,1,0.57,17.31,41.44,1
7/15/2023 6:00,EQ-57,automatic,RioTinto_Canada_Copper,mixed,52.66,74.7,16.74,1,0,18.02,42.18,1
7/15/2023 7:00,EQ-72,automatic,RioTinto_Canada_Copper,sandy,58.65,99.1,11.92,1,0,29.3,60.24,1
7/15/2023 8:00,EQ-7,automatic,RioTinto_Canada_Copper,clay,51.55,71.97,17.34,1,0,25.57,67.44,1
7/15/2023 9:00,EQ-78,manual,RioTinto_Canada_Copper,clay,50.31,110.53,18.68,1,0,21.62,50.13,1
7/15/2023 10:00,EQ-56,manual,RioTinto_Canada_Copper,clay,56.37,113.14,16.4,1,0,28.62,36.52,1
7/15/2023 11:00,EQ-67,manual,RioTinto_Canada_Copper,clay,51.9,124.7,15.98,1,0,14.96,62.02,1
